session_id,frame_index,target_x,target_y,target_flux,target_sky,comp_flux_sum,n_comps_ok,t_utc,MJD-OBS,airmass,TELALT,WEATHER,sky_level,CAMTEMP,target,rel_flux,norm_flux,target_only_norm,bjd_tdb
HATP-10__2026-09-05,90,254.86406476123426,180.75736089975928,1983.5,131.5,5043.5,4,2026-09-05 12:09:15.358000+00:00,61288.506,1.0078019831249816,82.866,98,499.0,279.0,HATP-10,0.3932784772479429,1.0022358654310672,1.0306573135879449,2461289.008609916
Qatar-1__2026-08-18,0,340.6573552651289,244.2327799497562,1962.0,32.0,15002.0,8,2026-08-18 08:24:49.906000+00:00,61270.351,1.3236282970911022,49.069,100,404.0,280.0,Qatar-1,0.13078256232502333,1.0279390234680934,1.0639913232104121,2461270.8527688826
Qatar-1__2026-08-18,1,341.0713005980551,235.52269913949416,1904.0,28.0,15280.0,8,2026-08-18 08:27:15.461000+00:00,61270.352,1.3278171266481251,48.861,100,405.0,282.0,Qatar-1,0.12460732984293194,0.979402258822407,1.032537960954447,2461270.853768898
Qatar-1__2026-08-18,2,343.0212824578566,238.82233849899617,1937.5,32.5,15009.0,8,2026-08-18 08:30:16.788000+00:00,61270.354,1.3330948812080552,48.602,100,404.0,280.0,Qatar-1,0.1290892131387834,1.0146294531557452,1.050704989154013,2461270.8557689297
Qatar-1__2026-08-18,3,344.2160160038929,241.50408139961272,1914.0,27.0,15067.0,8,2026-08-18 08:33:16.158000+00:00,61270.356,1.338504567748853,48.34,100,404.0,282.0,Qatar-1,0.12703258777460677,0.9984645651851496,1.0379609544468547,2461270.8577689608
Qatar-1__2026-08-18,4,347.5571640272677,240.62199199450902,1904.0,27.0,15196.0,8,2026-08-18 08:36:15.528000+00:00,61270.359,1.344028683698372,48.076,100,404.0,282.0,Qatar-1,0.12529613056067387,0.9848161697029731,1.032537960954447,2461270.860769008
Qatar-1__2026-08-18,5,349.3264004679626,240.11762851489007,1915.0,28.0,15102.0,8,2026-08-18 08:39:16.942000+00:00,61270.361,1.3497127654854295,47.808,100,405.0,282.0,Qatar-1,0.12680439676863992,0.9966710046701412,1.0385032537960954,2461270.8627690393
Qatar-1__2026-08-18,6,349.46403991533145,239.70604863024244,1885.0,29.0,15263.0,8,2026-08-18 08:42:15.374000+00:00,61270.363,1.3554749111060702,47.54,100,403.0,281.0,Qatar-1,0.12350127759942345,0.9707087889676779,1.022234273318872,2461270.864769071
Qatar-1__2026-08-18,7,352.0110090317586,237.19872454368758,1951.0,32.0,15122.0,8,2026-08-18 08:45:15.732000+00:00,61270.365,1.3614041718068957,47.268,100,405.0,280.0,Qatar-1,0.1290173257505621,1.0140644248344295,1.0580260303687636,2461270.866769102
Qatar-1__2026-08-18,8,352.80882352941177,234.71117647058824,1894.0,31.0,14939.0,8,2026-08-18 08:48:15.174000+00:00,61270.367,1.367416485752323,46.996,100,405.0,281.0,Qatar-1,0.12678224780775152,0.996496915855687,1.027114967462039,2461270.8687691335
Qatar-1__2026-08-18,9,354.1579809493402,239.62438852395098,1918.0,28.0,15133.0,8,2026-08-18 08:51:15.476000+00:00,61270.369,1.3736486804555177,46.718,100,405.0,282.0,Qatar-1,0.12674287979911453,0.9961874868948626,1.0401301518438177,2461270.870769165
Qatar-1__2026-08-18,10,355.6812739989323,239.0114126431728,1942.0,29.0,15114.5,8,2026-08-18 08:54:15.830000+00:00,61270.371,1.3799934839121537,46.439,100,404.0,281.0,Qatar-1,0.12848589103179067,1.009887396367184,1.0531453362255965,2461270.872769196
Qatar-1__2026-08-18,11,356.13551212414836,237.2828037829069,1889.0,29.0,15038.0,8,2026-08-18 08:57:16.249000+00:00,61270.373,1.3864766760075815,46.158,100,403.0,281.0,Qatar-1,0.1256151083920734,0.9873233063937341,1.0244034707158352,2461270.8747692276
Qatar-1__2026-08-18,12,358.43377573870384,238.52961973095677,1904.0,28.0,15308.0,8,2026-08-18 09:00:16.671000+00:00,61270.375,1.3930783174983916,45.876,100,402.0,281.0,Qatar-1,0.12437940945910635,0.977610825372771,1.032537960954447,2461270.8767692586
Qatar-1__2026-08-18,13,359.7907832123271,237.3186694843035,1954.0,28.0,15261.0,8,2026-08-18 09:03:16.918000+00:00,61270.377,1.3998489910918888,45.591,100,405.0,282.0,Qatar-1,0.1280387916912391,1.0063732362884295,1.059652928416486,2461270.87876929
Qatar-1__2026-08-18,14,360.0693036365091,234.38089904955942,1935.0,30.0,15094.0,8,2026-08-18 09:06:15.169000+00:00,61270.379,1.4067207758853342,45.306,100,405.0,281.0,Qatar-1,0.12819663442427454,1.0076138657880622,1.049349240780911,2461270.880769321
Qatar-1__2026-08-18,15,360.49462588853726,239.60359930387287,1928.0,27.0,15011.0,8,2026-08-18 09:09:15.591000+00:00,61270.381,1.4138188048137474,45.016,100,404.0,282.0,Qatar-1,0.12843914462727332,1.009519973887031,1.0455531453362257,2461270.8827693528
Qatar-1__2026-08-18,16,362.9361298995295,239.4215796304152,1843.0,30.0,14901.0,8,2026-08-18 09:12:15.971000+00:00,61270.384,1.4210254162818168,44.726,100,404.0,281.0,Qatar-1,0.12368297429702704,0.9721369084553344,0.9994577006507592,2461270.8857693993
Qatar-1__2026-08-18,17,363.9144514547718,238.13329463306235,1903.0,29.0,14929.0,8,2026-08-18 09:15:15.198000+00:00,61270.386,1.4283935039535791,44.434,100,404.0,281.0,Qatar-1,0.12747002478397748,1.001902780221217,1.0319956616052062,2461270.887769431
Qatar-1__2026-08-18,18,366.10466179431074,235.84867611951628,1907.0,28.0,15072.0,8,2026-08-18 09:18:16.537000+00:00,61270.388,1.435901709309784,44.141,100,405.0,282.0,Qatar-1,0.126526008492569,0.9944828981858983,1.0341648590021693,2461270.889769462
Qatar-1__2026-08-18,19,366.6650422995795,233.89988016286785,1916.0,30.0,14990.0,8,2026-08-18 09:21:17.011000+00:00,61270.39,1.443632137782474,43.844,100,405.0,281.0,Qatar-1,0.1278185456971314,1.0046421228427151,1.0390455531453362,2461270.8917694935
Qatar-1__2026-08-18,20,366.9205924169269,239.2143467148412,1844.0,34.0,14935.0,8,2026-08-18 09:24:15.300000+00:00,61270.392,1.4514321646955302,43.549,100,406.0,280.0,Qatar-1,0.12346836290592568,0.9704500824758464,1.0,2461270.8937695245
Qatar-1__2026-08-18,21,370.6833852124466,237.27665483791841,1913.0,32.0,14822.5,8,2026-08-18 09:27:15.667000+00:00,61270.394,1.459437057279929,43.251,100,404.0,280.0,Qatar-1,0.1290605498397706,1.0144041622371947,1.0374186550976139,2461270.8957695556
Qatar-1__2026-08-18,22,370.8690896207453,236.01451870196803,1873.0,30.0,15167.0,8,2026-08-18 09:30:15.977000+00:00,61270.396,1.467598169423308,42.952,100,405.0,281.0,Qatar-1,0.12349179138920023,0.9706342282196706,1.0157266811279826,2461270.897769587
Qatar-1__2026-08-18,23,369.6850555164261,235.09786480855385,1888.0,34.0,14756.0,8,2026-08-18 09:33:16.341000+00:00,61270.398,1.475919448756683,42.652,100,406.0,280.0,Qatar-1,0.12794795337489834,1.0056592553988308,1.0238611713665944,2461270.899769618
Qatar-1__2026-08-18,24,372.0265975090225,234.48200678954808,1861.0,30.0,14943.0,8,2026-08-18 09:36:15.845000+00:00,61270.4,1.4844333992248402,42.35,100,404.0,281.0,Qatar-1,0.12453991835642107,0.9788724106807082,1.0092190889370933,2461270.9017696492
Qatar-1__2026-08-18,25,374.28215389967085,237.90351483148694,1860.0,27.0,14752.0,8,2026-08-18 09:39:16.175000+00:00,61270.402,1.4931167622067123,42.047,100,404.0,282.0,Qatar-1,0.12608459869848157,0.9910134574239423,1.0086767895878526,2461270.9037696803
Qatar-1__2026-08-18,26,375.07238168056654,237.05970686365367,1898.0,29.0,14817.5,8,2026-08-18 09:42:16.561000+00:00,61270.404,1.5019739401239065,41.743,100,404.0,281.0,Qatar-1,0.12809178336426522,1.0067897460100161,1.029284164859002,2461270.905769712
Qatar-1__2026-08-18,27,374.403565742587,239.9215326922669,1857.0,31.0,14941.0,8,2026-08-18 09:45:16.032000+00:00,61270.406,1.5110094893650194,41.438,100,403.0,280.0,Qatar-1,0.1242888695535774,0.9768991899649632,1.0070498915401302,2461270.907769743
Qatar-1__2026-08-18,28,375.3764183264854,235.72172642920032,1835.0,27.0,14549.0,8,2026-08-18 09:48:15.299000+00:00,61270.409,1.5202585089951512,41.131,100,404.0,282.0,Qatar-1,0.12612550690769125,0.9913349922209309,0.995119305856833,2461270.9107697895
Qatar-1__2026-08-18,29,379.6710874215147,240.15606527761722,1827.0,33.0,14664.0,8,2026-08-18 09:51:16.638000+00:00,61270.411,1.5296656409639764,40.824,100,405.0,280.0,Qatar-1,0.12459083469721767,0.9792726084800674,0.9907809110629068,2461270.9127698205
Qatar-1__2026-08-18,30,380.0250028051643,243.47226296736508,1953.0,28.0,14559.0,8,2026-08-18 09:54:16.034000+00:00,61270.413,1.5392658204613578,40.516,100,403.0,281.0,Qatar-1,0.13414382855965382,1.054358269806573,1.0591106290672452,2461270.9147698516
Qatar-1__2026-08-18,31,380.4519981379236,242.54651040300317,1932.0,29.0,14571.0,8,2026-08-18 09:57:15.381000+00:00,61270.415,1.549032307763723,40.208,100,404.0,281.0,Qatar-1,0.13259213506279596,1.0421621003056434,1.0477223427331888,2461270.9167698827
Qatar-1__2026-08-18,32,383.6309327739524,243.19598967711846,1943.0,29.0,14497.0,8,2026-08-18 10:00:15.797000+00:00,61270.417,1.559033945834779,39.898,100,404.0,281.0,Qatar-1,0.13402772987514658,1.0534457447248138,1.0536876355748372,2461270.918769914
Qatar-1__2026-08-18,33,384.2051052130063,242.31921651805743,1877.0,31.0,14530.0,8,2026-08-18 10:03:15.243000+00:00,61270.419,1.5691455764237785,39.59,100,405.0,281.0,Qatar-1,0.1291810048176187,1.0153509273876842,1.0178958785249457,2461270.9207699453
Qatar-1__2026-08-18,34,386.32374276678297,238.35109794901953,1817.0,30.0,14676.0,8,2026-08-18 10:06:16.554000+00:00,61270.421,1.5796036964986688,39.277,100,404.0,281.0,Qatar-1,0.1238075769964568,0.9731162743195312,0.985357917570499,2461270.9227699763
Qatar-1__2026-08-18,35,386.43441846750716,240.5265918342363,1889.0,29.0,14557.0,8,2026-08-18 10:09:15.930000+00:00,61270.423,1.5902156139759207,38.965,100,404.0,281.0,Qatar-1,0.129765748437178,1.0199469589578194,1.0244034707158352,2461270.9247700074
Qatar-1__2026-08-18,36,388.7803796037127,246.67982231984863,1927.0,29.0,14349.0,8,2026-08-18 10:12:15.259000+00:00,61270.425,1.6010188748976035,38.653,100,404.0,281.0,Qatar-1,0.13429507282737474,1.0555470359700605,1.045010845986985,2461270.9267700384
Qatar-1__2026-08-18,37,392.88488299405276,243.54490377123903,1833.0,30.0,14504.0,8,2026-08-18 10:15:15.654000+00:00,61270.427,1.6120180530213497,38.341,100,405.0,281.0,Qatar-1,0.12637892995035852,0.9933268742453578,0.9940347071583514,2461270.9287700695
Qatar-1__2026-08-18,38,393.6452514602679,241.4762893547187,1811.0,32.0,14307.0,8,2026-08-18 10:18:17.049000+00:00,61270.429,1.6233265536045651,38.026,100,404.0,280.0,Qatar-1,0.1265813937233522,0.9949182210533639,0.9821041214750542,2461270.9307701006
Qatar-1__2026-08-18,39,393.75766374063517,241.01101404048885,1859.0,29.0,14363.0,8,2026-08-18 10:21:15.414000+00:00,61270.431,1.6347338991678535,37.714,100,404.0,281.0,Qatar-1,0.12942978486388637,1.0173063158834623,1.0081344902386118,2461270.9327701316
Qatar-1__2026-08-18,40,396.1004549576428,244.44675718015995,1871.0,31.0,14295.0,8,2026-08-18 10:24:15.801000+00:00,61270.434,1.6464270301821493,37.4,100,406.0,281.0,Qatar-1,0.13088492479888073,1.0287435831857357,1.014642082429501,2461270.935770178
Qatar-1__2026-08-18,41,397.7648856427411,243.57129126197816,1895.0,31.0,14249.0,8,2026-08-18 10:27:16.223000+00:00,61270.436,1.6583388119176747,37.086,100,406.0,281.0,Qatar-1,0.1329917888974665,1.0453033430312257,1.0276572668112798,2461270.9377702093
Qatar-1__2026-08-18,42,398.9478748462396,242.16864459104278,1829.0,32.0,14444.0,8,2026-08-18 10:30:15.814000+00:00,61270.438,1.6704747481837254,36.772,100,406.0,281.0,Qatar-1,0.126626973137635,0.9952764710966049,0.9918655097613883,2461270.9397702403
Qatar-1__2026-08-18,43,399.52142078392313,248.3900577390865,1834.0,29.0,14331.0,8,2026-08-18 10:33:15.292000+00:00,61270.44,1.6828007811082524,36.459,100,406.0,282.0,Qatar-1,0.12797432140115833,1.0058665056826808,0.9945770065075922,2461270.9417702714
Qatar-1__2026-08-18,44,401.1701991314048,246.26145694217138,1799.0,30.0,14279.0,8,2026-08-18 10:36:15.674000+00:00,61270.442,1.6954825771596806,36.143,100,407.0,282.0,Qatar-1,0.12598921493101758,0.9902637497026793,0.9755965292841648,2461270.9437703025
Qatar-1__2026-08-18,45,403.40153075781376,244.923017478575,1828.0,34.0,13972.0,8,2026-08-18 10:39:16.084000+00:00,61270.444,1.708368027959155,35.828,100,409.0,281.0,Qatar-1,0.13083309476095048,1.0283362038101587,0.9913232104121475,2461270.9457703335
Qatar-1__2026-08-18,46,405.04512433792115,242.19274809974556,1803.0,35.0,14107.0,8,2026-08-18 10:42:16.433000+00:00,61270.446,1.7215032661149816,35.513,100,410.0,281.0,Qatar-1,0.12780888920394132,1.0045662236861037,0.9777657266811279,2461270.947770364
Qatar-1__2026-08-18,47,405.50878102795593,248.47053027958398,1787.0,33.0,14157.0,8,2026-08-18 10:45:15.777000+00:00,61270.448,1.7348949013505746,35.198,100,407.0,281.0,Qatar-1,0.12622730804548987,0.9921351398882979,0.9690889370932755,2461270.949770395
Qatar-1__2026-08-18,48,405.9199384706632,248.88763598171383,1800.0,34.0,14129.0,8,2026-08-18 10:48:15.250000+00:00,61270.45,1.7485497833514867,34.883,100,409.0,281.0,Qatar-1,0.1273975511359615,1.0013331439513329,0.9761388286334056,2461270.9517704262
Qatar-1__2026-08-18,49,407.4140662418426,242.74227367393976,1774.0,33.0,13915.0,8,2026-08-18 10:51:15.620000+00:00,61270.452,1.7624750126877633,34.568,100,407.0,281.0,Qatar-1,0.12748832195472512,1.0020465943161254,0.9620390455531453,2461270.9537704573
Qatar-1__2026-08-18,50,409.9371459278445,250.70272212527541,1743.0,33.0,14163.0,8,2026-08-18 10:54:15.852000+00:00,61270.454,1.776677952339134,34.253,100,407.0,281.0,Qatar-1,0.12306714679093413,0.9672965603692898,0.9452277657266811,2461270.9557704884
Qatar-1__2026-08-18,51,409.6677289813919,249.4428163147823,1808.5,38.0,13995.0,8,2026-08-18 10:57:15.254000+00:00,61270.456,1.791119785535087,33.939,100,407.0,279.0,Qatar-1,0.12922472311539834,1.0156945492247882,0.9807483731019523,2461270.9577705194
Qatar-1__2026-08-18,52,411.552874665496,247.90335604145085,1804.0,34.0,14095.0,8,2026-08-18 11:00:15.648000+00:00,61270.459,1.805900402036989,33.624,100,406.0,280.0,Qatar-1,0.1279886484568996,1.0059791150353807,0.9783080260303688,2461270.960770566
Qatar-1__2026-08-18,53,413.8376940881688,251.54163247361848,1774.0,34.0,14282.0,8,2026-08-18 11:03:16.063000+00:00,61270.461,1.8209341252197508,33.31,100,406.0,280.0,Qatar-1,0.12421229519675116,0.9762973224974713,0.9620390455531453,2461270.9627705966
Qatar-1__2026-08-18,54,415.82952409098704,249.45741224055976,1744.0,32.0,13896.0,8,2026-08-18 11:06:15.572000+00:00,61270.463,1.836275868149089,32.996,100,406.0,281.0,Qatar-1,0.12550374208405296,0.9864479773599653,0.9457700650759219,2461270.9647706277
Qatar-1__2026-08-18,55,416.39473044841054,249.2900163021757,1711.0,35.0,13939.0,8,2026-08-18 11:09:17.023000+00:00,61270.465,1.8519847995451912,32.681,100,407.0,280.0,Qatar-1,0.1227491211708157,0.9647969079724363,0.9278741865509761,2461270.9667706587
Qatar-1__2026-08-18,56,418.7573592113647,253.23919458145966,1751.0,34.0,13929.0,8,2026-08-18 11:12:15.445000+00:00,61270.467,1.867867462164127,32.369,100,406.0,280.0,Qatar-1,0.1257089525450499,0.9880609128854093,0.9495661605206074,2461270.96877069
Qatar-1__2026-08-18,57,420.2333031449485,251.18126690710955,1731.0,31.0,13981.0,8,2026-08-18 11:15:16.800000+00:00,61270.469,1.8840812525914368,32.057,100,406.0,281.0,Qatar-1,0.12381088620270367,0.9731422843791093,0.9387201735357917,2461270.970770721
Qatar-1__2026-08-18,58,420.42161262202717,249.85596926559617,1818.0,37.0,13901.0,8,2026-08-18 11:18:16.265000+00:00,61270.471,1.9006894618526728,31.744,100,406.0,279.0,Qatar-1,0.13078195813250845,1.0279342745699782,0.9859002169197397,2461270.972770752
Qatar-1__2026-08-18,59,420.5798286264287,256.7497826532344,1780.0,29.0,13811.0,8,2026-08-18 11:21:15.755000+00:00,61270.473,1.9175960527941092,31.432,100,406.0,282.0,Qatar-1,0.12888277459995656,1.0130068650504558,0.96529284164859,2461270.9747707825
Qatar-1__2026-08-18,60,421.4493091894405,261.7819759425741,1756.0,32.0,13802.0,8,2026-08-18 11:24:15.210000+00:00,61270.475,1.934696206673416,31.123,100,407.0,281.0,Qatar-1,0.1272279379800029,1.0,0.9522776572668112,2461270.9767708136
Qatar-1__2026-08-18,61,424.2522520664906,259.9300417489953,1704.0,30.0,13626.0,8,2026-08-18 11:27:15.441000+00:00,61270.477,1.952389902877239,30.81,100,407.0,282.0,Qatar-1,0.12505504183179217,0.9829212342610453,0.9240780911062907,2461270.9787708446
Qatar-1__2026-08-18,62,424.13069131857753,262.12365875469374,1805.0,33.0,13645.0,8,2026-08-18 11:30:15.918000+00:00,61270.479,1.970294411178184,30.5,100,408.0,281.0,Qatar-1,0.13228288750458042,1.0397314426755233,0.9788503253796096,2461270.9807708757
Qatar-1__2026-08-18,63,425.41042990139806,259.6948058232592,1775.0,34.0,13557.0,8,2026-08-18 11:33:15.255000+00:00,61270.481,1.9885890996633349,30.19,100,409.0,281.0,Qatar-1,0.13092867153500037,1.0290874285456009,0.9625813449023861,2461270.9827709063
Qatar-1__2026-08-18,64,427.17906768810514,257.7430931289422,1665.0,37.0,13541.0,8,2026-08-18 11:36:15.666000+00:00,61270.484,2.007225052734683,29.881,100,411.0,281.0,Qatar-1,0.12295989956428624,0.9664536069397942,0.9029284164859002,2461270.985770953
Qatar-1__2026-08-18,65,427.73624713100423,260.50133781001057,1714.0,43.0,13325.0,8,2026-08-18 11:39:16.126000+00:00,61270.486,2.0263354206666966,29.571,100,415.0,280.0,Qatar-1,0.12863039399624765,1.0110231765012585,0.9295010845986985,2461270.987770984
Qatar-1__2026-08-18,66,429.28491400586205,260.07358134055255,1720.0,50.0,13427.0,8,2026-08-18 11:42:15.504000+00:00,61270.488,2.0455550456128098,29.266,100,422.0,280.0,Qatar-1,0.1281000968198406,1.0068550890133485,0.9327548806941431,2461270.989771015
Qatar-1__2026-08-18,67,427.8823794814826,268.9909248406472,1740.0,64.0,13839.0,8,2026-08-18 11:45:16.900000+00:00,61270.49,2.065332107642223,28.959,100,435.0,280.0,Qatar-1,0.12573162800780402,0.9882391399565553,0.9436008676789588,2461270.9917710456
Qatar-1__2026-08-18,68,430.2067701323123,264.6460049064495,1754.0,84.0,13348.0,8,2026-08-18 11:48:15.188000+00:00,61270.492,2.085489169573752,28.653,100,458.0,281.0,Qatar-1,0.13140545400059933,1.032834895282615,0.9511930585683297,2461270.9937710767
Qatar-1__2026-08-18,69,432.7374709163099,263.22486718123815,1662.0,128.0,13351.0,8,2026-08-18 11:51:15.609000+00:00,61270.494,2.106036097186954,28.348,100,499.0,280.0,Qatar-1,0.12448505729907872,0.9784412077687269,0.9013015184381779,2461270.9957711077
Qatar-1__2026-08-18,70,432.79398310382015,267.7611903217831,1672.0,199.0,13272.0,8,2026-08-18 11:54:15.992000+00:00,61270.496,2.126983106219826,28.044,100,571.0,280.0,Qatar-1,0.12597950572634117,0.9901874362385882,0.9067245119305857,2461270.997771139
Qatar-1__2026-08-21,1,380.6147631248179,299.9609612893124,6243.0,50.0,43295.0,8,2026-08-21 04:39:27.733000+00:00,61273.194,1.2177020827266725,55.207,100,424.0,281.0,Qatar-1,0.14419678946760595,1.010294330118895,1.0113397051676656,2461273.6958134165
Qatar-1__2026-08-21,2,378.64288800908895,300.31714001958886,6148.0,50.0,43205.0,8,2026-08-21 04:42:19.066000+00:00,61273.196,1.2160380234570294,55.32,100,424.0,281.0,Qatar-1,0.14229834509894687,0.9969931492203195,0.9959501052972622,2461273.697813447
Qatar-1__2026-08-21,3,378.02546356269175,299.91006968827634,6182.0,50.0,43170.0,8,2026-08-21 04:45:15.463000+00:00,61273.198,1.214412431439397,55.431,100,424.0,281.0,Qatar-1,0.14320129719712762,1.0033195548811467,1.0014579620929855,2461273.699813478
Qatar-1__2026-08-21,4,377.5875464277461,302.0853462922525,6174.0,48.0,43189.0,8,2026-08-21 04:48:16.847000+00:00,61273.2,1.212839303886359,55.539,100,424.0,282.0,Qatar-1,0.14295306675310843,1.001580363522716,1.0001619957881096,2461273.7018135088
Qatar-1__2026-08-21,5,375.10140608887343,301.5637684068862,6119.0,50.0,43185.0,8,2026-08-21 04:51:16.189000+00:00,61273.202,1.211375711618075,55.64,100,424.0,281.0,Qatar-1,0.14169271737871947,0.992749904594918,0.9912522274420865,2461273.7038135394
Qatar-1__2026-08-21,6,374.21142909388533,305.2350233915801,6086.0,48.0,43028.0,8,2026-08-21 04:54:15.602000+00:00,61273.204,1.209991326331794,55.736,100,424.0,282.0,Qatar-1,0.1414427814446407,0.9909987639625568,0.9859063664344727,2461273.7058135704
Qatar-1__2026-08-21,7,374.21582937175873,295.4366131308613,6119.0,50.0,43203.0,8,2026-08-21 04:57:15.895000+00:00,61273.206,1.208699414179954,55.826,100,424.0,281.0,Qatar-1,0.14163368284609865,0.9923362875247443,0.9912522274420865,2461273.707813601
Qatar-1__2026-08-21,8,373.56512429620864,293.2184405072125,6206.0,47.0,43250.0,8,2026-08-21 05:00:15.306000+00:00,61273.209,1.2074988013664791,55.91,100,424.0,282.0,Qatar-1,0.14349132947976878,1.0053516248862118,1.0053458610076138,2461273.710813647
Qatar-1__2026-08-21,9,374.92803131477774,300.1388103824256,6082.0,48.0,43274.0,8,2026-08-21 05:03:15.579000+00:00,61273.211,1.2063883999229872,55.988,100,424.0,282.0,Qatar-1,0.14054628645375977,0.9847175991071461,0.9852583832820346,2461273.7128136777
Qatar-1__2026-08-21,10,376.0209558130725,299.0185407936655,6152.5,49.5,43319.0,8,2026-08-21 05:06:15.933000+00:00,61273.213,1.2053672060834375,56.06,100,424.0,281.0,Qatar-1,0.14202774763960388,0.9950972465450368,0.996679086343755,2461273.7148137083
Qatar-1__2026-08-21,11,370.7257644627962,301.98148644652076,6168.0,47.0,43289.0,8,2026-08-21 05:09:15.234000+00:00,61273.215,1.20444841105956,56.125,100,423.0,282.0,Qatar-1,0.14248423387003628,0.9982955524996004,0.9991900210594524,2461273.716813739
Qatar-1__2026-08-21,12,371.88329433231047,300.3617316882556,6248.0,47.0,43376.0,8,2026-08-21 05:12:16.638000+00:00,61273.217,1.2036029088349582,56.185,100,423.0,282.0,Qatar-1,0.14404278863887865,1.0092153451798318,1.0121496841082132,2461273.7188137695
Qatar-1__2026-08-21,13,371.36665478035445,295.62365974128545,6218.0,47.0,42949.0,8,2026-08-21 05:15:16.077000+00:00,61273.219,1.2028581318340668,56.238,100,423.0,282.0,Qatar-1,0.14477636266269295,1.0143550274135238,1.007289810464928,2461273.7208138
Qatar-1__2026-08-21,14,372.30112745275034,290.37613192169414,6240.0,27.0,43266.0,8,2026-08-21 05:18:15.424000+00:00,61273.221,1.2021992999994635,56.285,100,423.0,283.0,Qatar-1,0.1442241020662876,1.0104856919632936,1.0108537178033372,2461273.7228138307
Qatar-1__2026-08-21,15,373.3399269820922,287.9238031627635,6185.0,47.0,43364.0,8,2026-08-21 05:21:16.649000+00:00,61273.223,1.2016258234672927,56.326,100,423.0,282.0,Qatar-1,0.1426298311963841,0.9993156594925007,1.0019439494573141,2461273.7248138613
Qatar-1__2026-08-21,16,372.4468726131556,288.7624184370087,6175.0,49.0,43174.0,8,2026-08-21 05:24:16.983000+00:00,61273.225,1.201137189455809,56.361,100,422.0,281.0,Qatar-1,0.14302589521471257,1.0020906257976365,1.000323991576219,2461273.726813892
Qatar-1__2026-08-21,17,373.5463691698305,293.87162881530844,6150.0,46.0,43427.0,8,2026-08-21 05:27:15.287000+00:00,61273.227,1.200746890775829,56.389,100,422.0,282.0,Qatar-1,0.14161696640338958,0.9922191661425618,0.9962740968734813,2461273.7288139225
Qatar-1__2026-08-21,18,374.13644536135934,293.2648462116918,6186.0,45.0,43407.0,8,2026-08-21 05:30:15.874000+00:00,61273.229,1.2004406064890465,56.411,100,421.0,282.0,Qatar-1,0.14251157647384063,0.9984871245706307,1.0021059452454235,2461273.730813953
Qatar-1__2026-08-21,19,372.55015641051807,296.019397330263,6146.0,49.0,43270.0,8,2026-08-21 05:33:15.288000+00:00,61273.231,1.2002180635259991,56.427,100,420.0,280.0,Qatar-1,0.14203836376242202,0.9951716269021211,0.9956261137210433,2461273.7328139837
Qatar-1__2026-08-21,20,373.6536012144694,294.56149397569294,6189.0,24.0,43285.0,8,2026-08-21 05:36:16.718000+00:00,61273.234,1.2000929604867925,56.436,100,420.0,283.0,Qatar-1,0.14298255746794503,1.0017869860286719,1.002591932609752,2461273.7358140294
Qatar-1__2026-08-21,21,375.7323024746257,288.5440994570808,6173.0,46.0,43276.0,8,2026-08-21 05:39:16.949000+00:00,61273.236,1.200051271848687,56.439,100,420.0,281.0,Qatar-1,0.14264257325076254,0.9994049348871897,1.0,2461273.73781406
Qatar-1__2026-08-21,22,376.4517055709053,289.64613927986716,6186.0,46.0,43215.0,8,2026-08-21 05:42:15.366000+00:00,61273.238,1.2001068580743175,56.435,100,420.0,281.0,Qatar-1,0.14314474140923292,1.002923304783926,1.0021059452454235,2461273.73981409
Qatar-1__2026-08-21,23,377.46232959076735,283.5988790834273,6164.0,45.0,43087.0,8,2026-08-21 05:45:15.790000+00:00,61273.24,1.2002458717655171,56.425,100,419.0,281.0,Qatar-1,0.14305939146378258,1.002325312510431,0.9985420379070145,2461273.7418141207
Qatar-1__2026-08-21,24,376.89178265405883,287.9452095237365,6181.0,22.0,43222.0,8,2026-08-21 05:48:15.156000+00:00,61273.242,1.200468436745075,56.409,100,418.0,283.0,Qatar-1,0.14300587663689787,1.0019503684747244,1.0012959663048762,2461273.7438141513
Qatar-1__2026-08-21,25,379.2012058321801,285.97362433403845,6139.0,48.0,42958.0,8,2026-08-21 05:51:15.486000+00:00,61273.244,1.200774751331661,56.387,100,422.0,281.0,Qatar-1,0.14290702546673495,1.0012577817873929,0.9944921432042767,2461273.7458141814
Qatar-1__2026-08-21,26,381.3517245190379,284.9420318691509,6222.0,41.0,42903.0,8,2026-08-21 05:54:15.858000+00:00,61273.246,1.201179039237704,56.358,100,418.0,282.0,Qatar-1,0.14502482343892034,1.016095832561865,1.007937793617366,2461273.747814212
Qatar-1__2026-08-21,27,379.466394590141,285.7195721662747,6270.0,41.0,43316.0,8,2026-08-21 05:57:15.228000+00:00,61273.248,1.2016677457501108,56.323,100,418.0,282.0,Qatar-1,0.14475020777541786,1.0141717769097056,1.0157135914466224,2461273.749814242
Qatar-1__2026-08-21,28,381.39449528871336,287.28295050793093,6273.0,41.0,43226.0,8,2026-08-21 06:00:16.582000+00:00,61273.25,1.202255311204271,56.281,100,417.0,282.0,Qatar-1,0.14512099199555822,1.0167696238984523,1.016199578810951,2461273.7518142727
