target,session_id,track_id,n_points,depth_pct,significance_sigma,median_flux,rms_ppt,expected_depth_pct,n_field_stars,field_p_value,field_sigma_95,field_sigma_median,depth_ratio
HATP-10,HATP-10__2026-09-05,783,71,-3.9441732709365906,-1.088329993564878,1869.5,130.50171889538305,1.6,128,0.7734375,2.4910924296657506,-0.1582784863565203,-2.465108294335369
HATP-10,HATP-10__2026-09-05,480,77,-61.65845816246718,-1.145747013532877,382.5,3960.4890564798247,1.6,128,0.78125,2.4910924296657506,-0.1582784863565203,-38.53653635154198
HATP-10,HATP-10__2026-09-05,739,71,-0.33078540297590786,-1.1581446362604375,2238.0,11.550674526627647,1.6,128,0.7890625,2.4910924296657506,-0.1582784863565203,-0.2067408768599424
HATP-10,HATP-10__2026-09-05,795,71,-1.6102463104062432,-1.192553444693469,504.0,56.065541842246624,1.6,128,0.796875,2.4910924296657506,-0.1582784863565203,-1.0064039440039019
HATP-10,HATP-10__2026-09-05,727,71,-1.8449789209020666,-1.303440798718188,385.0,57.33765539508975,1.6,128,0.8046875,2.4910924296657506,-0.1582784863565203,-1.1531118255637915
HATP-10,HATP-10__2026-09-05,659,67,-3.581333856074397,-1.308602771549419,237.5,116.62451577982952,1.6,128,0.8125,2.4910924296657506,-0.1582784863565203,-2.238333660046498
HATP-10,HATP-10__2026-09-05,639,71,-0.39683672237627604,-1.3402288144112164,2682.5,10.46069577336332,1.6,128,0.8203125,2.4910924296657506,-0.1582784863565203,-0.2480229514851725
HATP-10,HATP-10__2026-09-05,567,73,-14.83284435423437,-1.3611144478138926,1621.0,622.9244225826633,1.6,128,0.828125,2.4910924296657506,-0.1582784863565203,-9.27052772139648
HATP-10,HATP-10__2026-09-05,684,71,-1.0980112290375053,-1.3859492732428444,798.0,32.02792919435633,1.6,128,0.8359375,2.4910924296657506,-0.1582784863565203,-0.6862570181484408
HATP-10,HATP-10__2026-09-05,658,71,-1.0773702568953063,-1.3996252587567601,919.5,33.09416126162558,1.6,128,0.84375,2.4910924296657506,-0.1582784863565203,-0.6733564105595664
HATP-10,HATP-10__2026-09-05,640,71,-2.213057386873578,-1.46992224369108,483.0,58.853876634926934,1.6,128,0.8515625,2.4910924296657506,-0.1582784863565203,-1.3831608667959863
HATP-10,HATP-10__2026-09-05,768,69,-2.4224955262549464,-1.4833178557151208,357.5,69.15557999755272,1.6,128,0.859375,2.4910924296657506,-0.1582784863565203,-1.5140597039093413
HATP-10,HATP-10__2026-09-05,770,70,-2.3711235877449526,-1.5172070578870007,393.25,64.44035094395028,1.6,128,0.8671875,2.4910924296657506,-0.1582784863565203,-1.4819522423405953
HATP-10,HATP-10__2026-09-05,660,71,-0.6886500483320479,-1.5699353227210642,1698.5,16.561271369031015,1.6,128,0.875,2.4910924296657506,-0.1582784863565203,-0.4304062802075299
HATP-10,HATP-10__2026-09-05,748,71,-4.308869298811989,-1.5982287719045907,1046.5,127.93396060145825,1.6,128,0.8828125,2.4910924296657506,-0.1582784863565203,-2.693043311757493
HATP-10,HATP-10__2026-09-05,794,71,-1.4653439243343718,-1.6203053613724603,707.0,33.70075234301376,1.6,128,0.890625,2.4910924296657506,-0.1582784863565203,-0.9158399527089823
HATP-10,HATP-10__2026-09-05,752,71,-0.30527227866655965,-1.6550247247353616,6103.0,7.358073146327677,1.6,128,0.8984375,2.4910924296657506,-0.1582784863565203,-0.19079517416659977
HATP-10,HATP-10__2026-09-05,762,71,-1.649338514012394,-1.6742783468758542,2686.5,36.74681862462892,1.6,128,0.90625,2.4910924296657506,-0.1582784863565203,-1.030836571257746
HATP-10,HATP-10__2026-09-05,769,71,-2.0653382778924336,-1.7089901960703124,529.5,47.65872861713156,1.6,128,0.9140625,2.4910924296657506,-0.1582784863565203,-1.290836423682771
HATP-10,HATP-10__2026-09-05,632,70,-3.0697947981072073,-1.7374012151519664,371.25,72.72873769868505,1.6,128,0.921875,2.4910924296657506,-0.1582784863565203,-1.9186217488170045
HATP-10,HATP-10__2026-09-05,631,71,-0.6578005100204629,-1.7440459173510945,5226.5,13.224651556433194,1.6,128,0.9296875,2.4910924296657506,-0.1582784863565203,-0.4111253187627893
HATP-10,HATP-10__2026-09-05,696,71,-0.9485646401139833,-1.766964539244466,1866.5,22.100772004493596,1.6,128,0.9375,2.4910924296657506,-0.1582784863565203,-0.5928529000712396
HATP-10,HATP-10__2026-09-05,650,70,-3.0150103646378352,-1.8227452851424484,491.0,66.33996314483413,1.6,128,0.9453125,2.4910924296657506,-0.1582784863565203,-1.884381477898647
HATP-10,HATP-10__2026-09-05,712,71,-3.134688719358085,-1.9973069693255745,426.5,59.85103440558631,1.6,128,0.953125,2.4910924296657506,-0.1582784863565203,-1.959180449598803
HATP-10,HATP-10__2026-09-05,649,71,-1.6815474015937522,-2.0366906385963697,647.0,34.817156352075266,1.6,128,0.9609375,2.4910924296657506,-0.1582784863565203,-1.050967125996095
HATP-10,HATP-10__2026-09-05,648,71,-3.2913455272881893,-2.1324915182881035,1337.0,56.377009035706315,1.6,128,0.96875,2.4910924296657506,-0.1582784863565203,-2.057090954555118
HATP-10,HATP-10__2026-09-05,655,71,-2.1908653533922444,-2.1492655972201753,786.5,46.56408175469035,1.6,128,0.9765625,2.4910924296657506,-0.1582784863565203,-1.3692908458701527
HATP-10,HATP-10__2026-09-05,743,67,-8.09257744586249,-2.829373878119213,256.0,105.55773566988165,1.6,128,0.984375,2.4910924296657506,-0.1582784863565203,-5.057860903664056
HATP-10,HATP-10__2026-09-05,653,71,-0.9574693103401113,-2.899949946196803,6573.0,11.94343664235332,1.6,128,0.9921875,2.4910924296657506,-0.1582784863565203,-0.5984183189625695
HATP-10,HATP-10__2026-09-05,758,71,-0.7131106465033189,-2.924536821060218,3096.5,9.946592233963901,1.6,128,1.0,2.4910924296657506,-0.1582784863565203,-0.4456941540645743
Qatar-1,Qatar-1__2026-08-18,107,71,4.921001056181815,5.254038349076075,1376.0,50.015414466420275,2.14,185,0.005405405405405406,3.3776872905673345,1.6500579644681186,2.299533203823278
Qatar-1,Qatar-1__2026-08-21,486,73,2.595361205273361,5.163295429096624,1528.0,25.705747487160583,2.14,198,0.005050505050505051,2.3422151037235146,0.08171470452759345,1.2127856099408227
Qatar-1,Qatar-1__2026-08-18,251,71,4.914274175240474,4.2167777771352775,769.0,57.00991461058023,2.14,185,0.010810810810810811,3.3776872905673345,1.6500579644681186,2.2963898015142403
Qatar-1,Qatar-1__2026-08-18,173,71,3.351819429432059,3.7213384911521397,2290.0,42.67768174023854,2.14,185,0.016216216216216217,3.3776872905673345,1.6500579644681186,1.56627076141685
Qatar-1,Qatar-1__2026-08-18,142,71,2.6747928895962994,3.7087351191377946,1766.0,35.36087750221034,2.14,185,0.021621621621621623,3.3776872905673345,1.6500579644681186,1.249903219437523
Qatar-1,Qatar-1__2026-08-18,50,71,4.32502451839393,3.677335601425318,803.0,56.7485465512568,2.14,185,0.02702702702702703,3.3776872905673345,1.6500579644681186,2.021039494576603
Qatar-1,Qatar-1__2026-08-18,303,71,2.597111895786292,3.6319605401078343,1242.0,34.75158748656661,2.14,185,0.032432432432432434,3.3776872905673345,1.6500579644681186,1.2136036896197626
Qatar-1,Qatar-1__2026-08-18,11,71,2.406525175496172,3.5980254905959863,3712.0,33.10626598391627,2.14,185,0.03783783783783784,3.3776872905673345,1.6500579644681186,1.1245444745309214
Qatar-1,Qatar-1__2026-08-18,275,71,2.8286992948015075,3.5066298170596983,1200.0,38.64895432688414,2.14,185,0.043243243243243246,3.3776872905673345,1.6500579644681186,1.321822100374536
Qatar-1,Qatar-1__2026-08-18,230,71,4.710847287297775,3.4118081629001087,514.0,64.69889004240693,2.14,185,0.04864864864864865,3.3776872905673345,1.6500579644681186,2.2013305080830725
Qatar-1,Qatar-1__2026-08-18,62,71,2.2372492420891588,3.3797542167958543,4120.0,32.446204267052856,2.14,185,0.05405405405405406,3.3776872905673345,1.6500579644681186,1.0454435710697003
Qatar-1,Qatar-1__2026-08-21,597,72,1.2250590255801794,3.3775076884830955,2568.5,16.672448917078505,2.14,198,0.010101010101010102,2.3422151037235146,0.08171470452759345,0.5724574885888689
Qatar-1,Qatar-1__2026-08-18,184,71,2.3923351213940443,3.3694195856532563,3448.0,34.27470126449507,2.14,185,0.05945945945945946,3.3776872905673345,1.6500579644681186,1.117913608128058
Qatar-1,Qatar-1__2026-08-18,121,71,2.056174588237196,3.3568318624547,6265.0,29.837781469220335,2.14,185,0.06486486486486487,3.3776872905673345,1.6500579644681186,0.9608292468398111
Qatar-1,Qatar-1__2026-08-18,145,69,2.0242309135749608,3.3534632220710803,2394.0,28.36719979965242,2.14,185,0.07027027027027027,3.3776872905673345,1.6500579644681186,0.9459022960630658
Qatar-1,Qatar-1__2026-08-18,278,71,2.574467293512319,3.3395619306274704,55349.0,37.46007212332363,2.14,185,0.07567567567567568,3.3776872905673345,1.6500579644681186,1.2030220997721117
Qatar-1,Qatar-1__2026-08-18,169,71,2.1276870177456524,3.320351033625516,22196.0,31.541631842183094,2.14,185,0.08108108108108109,3.3776872905673345,1.6500579644681186,0.9942462699746039
Qatar-1,Qatar-1__2026-08-18,152,71,2.814629729327769,3.3006534302367583,2020.0,41.74218961886396,2.14,185,0.08648648648648649,3.3776872905673345,1.6500579644681186,1.3152475370690508
Qatar-1,Qatar-1__2026-08-18,34,71,2.4014440161817134,3.1088588250076694,1971.0,36.87465749870164,2.14,185,0.0918918918918919,3.3776872905673345,1.6500579644681186,1.1221701010194922
Qatar-1,Qatar-1__2026-08-21,468,73,1.896749804477006,3.0911164495090047,1260.0,28.50552948055186,2.14,198,0.015151515151515152,2.3422151037235146,0.08171470452759345,0.8863316843350495
Qatar-1,Qatar-1__2026-08-18,292,71,2.091534408962517,3.082360729329169,2839.0,32.85415484549624,2.14,185,0.0972972972972973,3.3776872905673345,1.6500579644681186,0.977352527552578
Qatar-1,Qatar-1__2026-08-18,181,71,3.0309921268873943,3.0789799620724847,1327.0,47.38785833908381,2.14,185,0.10270270270270271,3.3776872905673345,1.6500579644681186,1.4163514611623338
Qatar-1,Qatar-1__2026-08-18,54,71,1.8900484658676557,3.0747652075063674,9835.0,29.688076802894113,2.14,185,0.10810810810810811,3.3776872905673345,1.6500579644681186,0.8832002176951662
Qatar-1,Qatar-1__2026-08-18,310,71,1.8794827801960619,3.0475206594088364,6216.0,29.72654541451325,2.14,185,0.11351351351351352,3.3776872905673345,1.6500579644681186,0.8782629814000289
Qatar-1,Qatar-1__2026-08-18,7,51,3.9235528649054414,3.0337264012763665,1111.0,52.64276525958052,2.14,185,0.11891891891891893,3.3776872905673345,1.6500579644681186,1.8334359181801128
Qatar-1,Qatar-1__2026-08-21,423,69,5.507334850265713,2.9626886388920366,317.0,83.79564695195207,2.14,198,0.020202020202020204,2.3422151037235146,0.08171470452759345,2.57352095806809
Qatar-1,Qatar-1__2026-08-18,130,71,2.6158345093346966,2.9576216001713513,996.0,40.804458723838756,2.14,185,0.12432432432432433,3.3776872905673345,1.6500579644681186,1.2223525744554657
Qatar-1,Qatar-1__2026-08-18,196,71,2.127498441538693,2.944232390551393,1686.0,34.181157884123486,2.14,185,0.12972972972972974,3.3776872905673345,1.6500579644681186,0.9941581502517256
Qatar-1,Qatar-1__2026-08-18,79,71,1.8959984537613699,2.9382659074180832,3893.0,30.999880154472475,2.14,185,0.13513513513513514,3.3776872905673345,1.6500579644681186,0.885980585869799
Qatar-1,Qatar-1__2026-08-18,299,71,1.8606251029557208,2.9200354259839263,2320.0,30.437641080532952,2.14,185,0.14054054054054055,3.3776872905673345,1.6500579644681186,0.8694509826895891
Qatar-1,Qatar-1__2026-08-18,211,71,3.865416817808439,2.906219997325895,683.0,62.864762548958275,2.14,185,0.14594594594594595,3.3776872905673345,1.6500579644681186,1.8062695410319807
Qatar-1,Qatar-1__2026-08-18,168,71,1.7567963360096095,2.883737218502436,5642.0,29.388228971341924,2.14,185,0.15135135135135136,3.3776872905673345,1.6500579644681186,0.82093286729421
Qatar-1,Qatar-1__2026-08-18,280,71,1.8460672790894546,2.870186044345981,2269.0,30.43589749776291,2.14,185,0.15675675675675677,3.3776872905673345,1.6500579644681186,0.8626482612567544
Qatar-1,Qatar-1__2026-08-18,238,71,1.7812689406869926,2.868869452011485,3845.0,29.72656890419639,2.14,185,0.16216216216216217,3.3776872905673345,1.6500579644681186,0.8323686638724264
Qatar-1,Qatar-1__2026-08-18,316,71,1.7563592672082444,2.8609360459173936,4189.0,29.31604395400989,2.14,185,0.16756756756756758,3.3776872905673345,1.6500579644681186,0.8207286295365628
Qatar-1,Qatar-1__2026-08-18,98,71,1.9922985847584906,2.8438208453353013,2247.0,33.47436011260811,2.14,185,0.17297297297297298,3.3776872905673345,1.6500579644681186,0.9309806470834068
Qatar-1,Qatar-1__2026-08-18,243,71,1.6849908939744782,2.813011314806576,26801.0,28.783428407960056,2.14,185,0.1783783783783784,3.3776872905673345,1.6500579644681186,0.7873789224179805
Qatar-1,Qatar-1__2026-08-18,265,71,2.102494366521262,2.787693272917378,2290.0,36.12893681360078,2.14,185,0.1837837837837838,3.3776872905673345,1.6500579644681186,0.9824740030473186
Qatar-1,Qatar-1__2026-08-18,293,71,2.175844778029577,2.738626409801509,147762.0,38.01877656848466,2.14,185,0.1891891891891892,3.3776872905673345,1.6500579644681186,1.016749896275503
Qatar-1,Qatar-1__2026-08-18,239,71,1.7716126158675727,2.7252388408396864,3827.0,31.090753164637768,2.14,185,0.1945945945945946,3.3776872905673345,1.6500579644681186,0.8278563625549404
Qatar-1,Qatar-1__2026-08-18,246,71,1.9290111237678764,2.7206557673926572,8224.0,34.0958586280274,2.14,185,0.2,3.3776872905673345,1.6500579644681186,0.9014070671812506
Qatar-1,Qatar-1__2026-08-21,279,73,3.0652512704020642,2.7198079952303433,583.0,52.043414457240594,2.14,198,0.025252525252525252,2.3422151037235146,0.08171470452759345,1.4323604067299365
Qatar-1,Qatar-1__2026-08-18,258,71,1.5709100002414291,2.716082220922103,8902.0,27.668194055882758,2.14,185,0.20540540540540542,3.3776872905673345,1.6500579644681186,0.7340700935707613
Qatar-1,Qatar-1__2026-08-21,220,73,1.5192926432432854,2.6793371255654197,1302.0,26.39439234138038,2.14,198,0.030303030303030304,2.3422151037235146,0.08171470452759345,0.7099498332912548
Qatar-1,Qatar-1__2026-08-21,514,73,3.2309249572524887,2.673954586442593,658.0,52.23539937416377,2.14,198,0.03535353535353535,2.3422151037235146,0.08171470452759345,1.509778017407705
Qatar-1,Qatar-1__2026-08-18,199,71,2.4326554865086982,2.632207634106005,986.0,42.68262300579797,2.14,185,0.21081081081081082,3.3776872905673345,1.6500579644681186,1.1367549002377093
Qatar-1,Qatar-1__2026-08-18,264,71,2.3147166358657083,2.623454623183479,1274.0,41.39234108936571,2.14,185,0.21621621621621623,3.3776872905673345,1.6500579644681186,1.081643287787714
Qatar-1,Qatar-1__2026-08-18,22,71,2.976966883899557,2.565301391824447,788.0,53.338001949044575,2.14,185,0.22162162162162163,3.3776872905673345,1.6500579644681186,1.3911060205138117
Qatar-1,Qatar-1__2026-08-18,109,71,1.7082405824006899,2.5574451697932385,4246.0,31.796467277455413,2.14,185,0.22702702702702704,3.3776872905673345,1.6500579644681186,0.7982432628040607
Qatar-1,Qatar-1__2026-08-18,67,71,1.5116513785832664,2.538263615544983,6071.0,28.328535478916816,2.14,185,0.23243243243243245,3.3776872905673345,1.6500579644681186,0.7063791488706852
Qatar-1,Qatar-1__2026-08-18,65,71,2.1196259230034187,2.5229721923603745,1430.0,39.32058207714878,2.14,185,0.23783783783783785,3.3776872905673345,1.6500579644681186,0.9904794032726255
Qatar-1,Qatar-1__2026-08-18,189,69,1.2266941776674365,2.5222128936466155,14555.0,22.28709799705009,2.14,185,0.24324324324324326,3.3776872905673345,1.6500579644681186,0.5732215783492693
Qatar-1,Qatar-1__2026-08-18,245,71,1.6064693285785505,2.5198810813725796,46132.0,30.29585139221187,2.14,185,0.24864864864864866,3.3776872905673345,1.6500579644681186,0.7506866021395096
Qatar-1,Qatar-1__2026-08-21,478,73,0.7958114638123512,2.5136684705214893,2506.0,14.570957258225334,2.14,198,0.04040404040404041,2.3422151037235146,0.08171470452759345,0.3718745158001641
Qatar-1,Qatar-1__2026-08-21,400,73,1.0904256707708777,2.5010275900400405,1665.0,19.543895601973983,2.14,198,0.045454545454545456,2.3422151037235146,0.08171470452759345,0.5095447059676999
Qatar-1,Qatar-1__2026-08-18,165,71,2.7673533076842594,2.4691596968097316,801.0,52.11072888197861,2.14,185,0.25405405405405407,3.3776872905673345,1.6500579644681186,1.2931557512543268
Qatar-1,Qatar-1__2026-08-18,105,71,2.1286154269473094,2.454698627471123,1446.0,40.24203054122235,2.14,185,0.2594594594594595,3.3776872905673345,1.6500579644681186,0.9946801060501446
Qatar-1,Qatar-1__2026-08-18,127,71,2.054171831450199,2.445718587406633,1390.0,39.26925440962811,2.14,185,0.2648648648648649,3.3776872905673345,1.6500579644681186,0.959893379182336
Qatar-1,Qatar-1__2026-08-18,30,71,3.347626532485847,2.425072611565122,562.0,61.78519671873537,2.14,185,0.2702702702702703,3.3776872905673345,1.6500579644681186,1.564311463778433
Qatar-1,Qatar-1__2026-08-21,285,73,1.483102998020521,2.390813725705318,1329.0,27.774458307463426,2.14,198,0.050505050505050504,2.3422151037235146,0.08171470452759345,0.6930387841217388
Qatar-1,Qatar-1__2026-08-18,139,71,1.7602360125326626,2.386154157916385,1787.0,34.19632620786899,2.14,185,0.2756756756756757,3.3776872905673345,1.6500579644681186,0.8225401927722722
Qatar-1,Qatar-1__2026-08-18,287,71,2.1739048347295626,2.3748172957147085,1145.0,41.58339702539881,2.14,185,0.2810810810810811,3.3776872905673345,1.6500579644681186,1.015843380714749
Qatar-1,Qatar-1__2026-08-18,304,71,1.5577721179208253,2.3443227229704267,5644.0,31.345021292861478,2.14,185,0.2864864864864865,3.3776872905673345,1.6500579644681186,0.7279308962246847
Qatar-1,Qatar-1__2026-08-21,516,73,1.6336314887104642,2.3336388763149625,889.0,31.18095659237028,2.14,198,0.05555555555555555,2.3422151037235146,0.08171470452759345,0.7633792003319926
Qatar-1,Qatar-1__2026-08-18,202,71,2.144778621935951,2.301367883337724,1062.0,42.60199227915299,2.14,185,0.2918918918918919,3.3776872905673345,1.6500579644681186,1.0022330009046498
Qatar-1,Qatar-1__2026-08-18,120,71,1.7091995508463242,2.2960191408455786,1148.0,34.36983538635345,2.14,185,0.2972972972972973,3.3776872905673345,1.6500579644681186,0.7986913789001515
Qatar-1,Qatar-1__2026-08-18,140,71,3.5048105799585385,2.2904952236157525,495.0,69.50223020145337,2.14,185,0.3027027027027027,3.3776872905673345,1.6500579644681186,1.6377619532516534
Qatar-1,Qatar-1__2026-08-21,647,73,0.6239377978541407,2.2897755792165433,2509.0,12.09261150690338,2.14,198,0.06060606060606061,2.3422151037235146,0.08171470452759345,0.2915597186234302
Qatar-1,Qatar-1__2026-08-18,102,71,2.5829128464419555,2.2689788320729276,751.0,50.60473915469168,2.14,185,0.3081081081081081,3.3776872905673345,1.6500579644681186,1.2069686198326894
Qatar-1,Qatar-1__2026-08-18,89,54,5.908335851158,2.2666831945019976,333.0,104.22523301654806,2.14,185,0.31351351351351353,3.3776872905673345,1.6500579644681186,2.76090460334486
Qatar-1,Qatar-1__2026-08-18,212,71,1.6622364074552505,2.2521647614661773,1511.0,34.105997366210325,2.14,185,0.31891891891891894,3.3776872905673345,1.6500579644681186,0.776745984792173
Qatar-1,Qatar-1__2026-08-18,223,69,1.0413699479809138,2.243820672388515,3046.0,20.838792092525843,2.14,185,0.32432432432432434,3.3776872905673345,1.6500579644681186,0.48662147101911857
Qatar-1,Qatar-1__2026-08-18,235,71,1.5912853894648562,2.2432728707434477,5051.0,33.534044964943384,2.14,185,0.32972972972972975,3.3776872905673345,1.6500579644681186,0.7435913034882505
Qatar-1,Qatar-1__2026-08-18,20,71,1.5947221658386073,2.241810141365777,2200.0,33.082292802312935,2.14,185,0.33513513513513515,3.3776872905673345,1.6500579644681186,0.7451972737563585
Qatar-1,Qatar-1__2026-08-18,104,71,3.7154571195740913,2.2370288082721506,471.0,74.45997619376767,2.14,185,0.34054054054054056,3.3776872905673345,1.6500579644681186,1.7361949156888277
Qatar-1,Qatar-1__2026-08-18,231,71,1.5000683118703582,2.230539678730775,1495.0,30.649025566545532,2.14,185,0.34594594594594597,3.3776872905673345,1.6500579644681186,0.7009665008739991
Qatar-1,Qatar-1__2026-08-18,222,71,2.3269507977705692,2.230006001141888,908.0,48.05096778895972,2.14,185,0.35135135135135137,3.3776872905673345,1.6500579644681186,1.0873601858740978
Qatar-1,Qatar-1__2026-08-18,117,71,1.5350981520472566,2.2093393155275374,2451.0,32.47757570456741,2.14,185,0.3567567567567568,3.3776872905673345,1.6500579644681186,0.7173355850688115
Qatar-1,Qatar-1__2026-08-18,40,71,3.807789391480424,2.202306957721778,444.0,78.94994796386855,2.14,185,0.3621621621621622,3.3776872905673345,1.6500579644681186,1.779340837140385
Qatar-1,Qatar-1__2026-08-18,155,68,5.198701872230804,2.1767760107978584,333.75,105.11964705235927,2.14,185,0.3675675675675676,3.3776872905673345,1.6500579644681186,2.429299940294768
Qatar-1,Qatar-1__2026-08-18,228,71,3.078631216647317,2.124054540018422,756.0,67.71862466013694,2.14,185,0.372972972972973,3.3776872905673345,1.6500579644681186,1.4386127180594939
Qatar-1,Qatar-1__2026-08-21,387,72,5.855585902003553,2.1142991637535498,222.0,123.85816706762523,2.14,198,0.06565656565656566,2.3422151037235146,0.08171470452759345,2.7362550943941835
Qatar-1,Qatar-1__2026-08-18,39,71,1.609310194476007,2.09978963202026,1733.0,35.01877483382087,2.14,185,0.3783783783783784,3.3776872905673345,1.6500579644681186,0.7520141095682276
Qatar-1,Qatar-1__2026-08-18,283,71,1.2730097367698656,2.0863620142953248,7025.0,28.178612654237668,2.14,185,0.3837837837837838,3.3776872905673345,1.6500579644681186,0.5948643629765726
Qatar-1,Qatar-1__2026-08-21,602,73,0.8724704401614802,2.070312550776954,1818.0,18.533404839575628,2.14,198,0.0707070707070707,2.3422151037235146,0.08171470452759345,0.4076964673651777
Qatar-1,Qatar-1__2026-08-18,94,71,3.483566951078032,2.05670026433364,453.0,77.1573775601847,2.14,185,0.3891891891891892,3.3776872905673345,1.6500579644681186,1.627835023868239
Qatar-1,Qatar-1__2026-08-18,84,71,1.7836631883652292,2.054991673840205,1166.0,39.27333687950494,2.14,185,0.3945945945945946,3.3776872905673345,1.6500579644681186,0.8334874711987051
Qatar-1,Qatar-1__2026-08-18,221,71,1.65001214604048,2.053643612442058,1662.0,37.036329691198475,2.14,185,0.4,3.3776872905673345,1.6500579644681186,0.7710337131030279
Qatar-1,Qatar-1__2026-08-21,83,57,7.9470771108063705,2.0438137192020247,195.0,148.89163851420702,2.14,198,0.07575757575757576,2.3422151037235146,0.08171470452759345,3.713587434956248
Qatar-1,Qatar-1__2026-08-18,217,71,1.4220723093814722,2.042660886593965,2391.0,32.22765120962766,2.14,185,0.40540540540540543,3.3776872905673345,1.6500579644681186,0.6645197707390057
Qatar-1,Qatar-1__2026-08-18,312,69,1.2959750132711971,2.034784859689954,2212.0,28.31425359704883,2.14,185,0.41081081081081083,3.3776872905673345,1.6500579644681186,0.6055958005940173
Qatar-1,Qatar-1__2026-08-18,41,71,1.4575406707145107,2.006147167558544,2037.0,33.179103202491355,2.14,185,0.41621621621621624,3.3776872905673345,1.6500579644681186,0.6810937713619208
Qatar-1,Qatar-1__2026-08-21,654,73,2.635418768805331,1.9773016804570824,547.0,60.62403890863668,2.14,198,0.08080808080808081,2.3422151037235146,0.08171470452759345,1.2315040975725846
Qatar-1,Qatar-1__2026-08-18,234,71,2.9289497419306567,1.9523794168084478,520.0,67.83366215530141,2.14,185,0.42162162162162165,3.3776872905673345,1.6500579644681186,1.3686681037059143
Qatar-1,Qatar-1__2026-08-18,315,69,2.038299736663225,1.8583434072789868,789.0,48.42225945266721,2.14,185,0.42702702702702705,3.3776872905673345,1.6500579644681186,0.9524765124594509
Qatar-1,Qatar-1__2026-08-18,253,70,2.716928864030309,1.8577457076575659,639.0,65.50383212056202,2.14,185,0.43243243243243246,3.3776872905673345,1.6500579644681186,1.2695929271169666
Qatar-1,Qatar-1__2026-08-18,295,71,1.8167617423177191,1.8416453250200477,792.0,43.761659613538875,2.14,185,0.43783783783783786,3.3776872905673345,1.6500579644681186,0.8489540851951958
Qatar-1,Qatar-1__2026-08-18,36,71,2.9705613658271712,1.836205106363526,483.0,71.19171778125421,2.14,185,0.44324324324324327,3.3776872905673345,1.6500579644681186,1.3881127877697061
Qatar-1,Qatar-1__2026-08-18,284,71,1.5379884479348824,1.8170479207666062,1166.0,38.11467618313886,2.14,185,0.4486486486486487,3.3776872905673345,1.6500579644681186,0.7186861906237768
Qatar-1,Qatar-1__2026-08-18,262,71,1.6411670285358226,1.7890061699999114,2001.0,42.53570827200281,2.14,185,0.4540540540540541,3.3776872905673345,1.6500579644681186,0.7669004806242161
Qatar-1,Qatar-1__2026-08-18,24,71,1.6871196053712505,1.7678250297581517,1040.0,42.50923145442379,2.14,185,0.4594594594594595,3.3776872905673345,1.6500579644681186,0.7883736473697431
Qatar-1,Qatar-1__2026-08-18,53,71,1.1695589285874315,1.7627621357910295,1549.0,30.158175461011243,2.14,185,0.4648648648648649,3.3776872905673345,1.6500579644681186,0.5465228638259025
Qatar-1,Qatar-1__2026-08-18,82,68,1.022038377276047,1.7625378993056144,3502.5,25.50501678723663,2.14,185,0.4702702702702703,3.3776872905673345,1.6500579644681186,0.47758802676450796
Qatar-1,Qatar-1__2026-08-18,255,71,1.7956117564111724,1.7488725862771504,822.0,46.46760208730675,2.14,185,0.4756756756756757,3.3776872905673345,1.6500579644681186,0.8390709142108282
Qatar-1,Qatar-1__2026-08-21,394,73,5.24937624299002,1.7450553772619084,258.0,131.73537775008035,2.14,198,0.08585858585858586,2.3422151037235146,0.08171470452759345,2.4529795527990745
Qatar-1,Qatar-1__2026-08-21,138,73,1.27982599462461,1.7363511872578614,1022.0,32.96707682530453,2.14,198,0.09090909090909091,2.3422151037235146,0.08171470452759345,0.5980495301984159
Qatar-1,Qatar-1__2026-08-18,300,71,1.1628486233360553,1.7280938072335366,2496.0,31.190748380792982,2.14,185,0.4810810810810811,3.3776872905673345,1.6500579644681186,0.543387207166381
Qatar-1,Qatar-1__2026-08-18,76,71,1.5987929069131328,1.7113732289329906,1267.0,43.18292045594385,2.14,185,0.4864864864864865,3.3776872905673345,1.6500579644681186,0.7470994892117443
Qatar-1,Qatar-1__2026-08-21,392,73,1.0169237445684634,1.7112675506439856,1410.0,26.02297760335101,2.14,198,0.09595959595959595,2.3422151037235146,0.08171470452759345,0.4751980114805903
Qatar-1,Qatar-1__2026-08-18,177,71,1.8314259610676422,1.7067092640170725,898.0,49.13252556987676,2.14,185,0.4918918918918919,3.3776872905673345,1.6500579644681186,0.8558065238633842
Qatar-1,Qatar-1__2026-08-21,539,72,3.0978301584737,1.705478154678273,386.0,77.7825180469459,2.14,198,0.10101010101010101,2.3422151037235146,0.08171470452759345,1.4475841862026635
Qatar-1,Qatar-1__2026-08-21,398,71,5.629977406692525,1.6851487970754802,220.0,146.4231014364022,2.14,198,0.10606060606060606,2.3422151037235146,0.08171470452759345,2.6308305638750116
Qatar-1,Qatar-1__2026-08-21,540,73,1.9642439157179603,1.6796636685108246,573.0,50.34793291082435,2.14,198,0.1111111111111111,2.3422151037235146,0.08171470452759345,0.9178709886532525
Qatar-1,Qatar-1__2026-08-21,553,73,0.595326023846544,1.670403079450054,2073.0,15.898182544621012,2.14,198,0.11616161616161616,2.3422151037235146,0.08171470452759345,0.27818973076941306
